id,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,female,male,wep,activity_category
9250,male,59,192,97,28,112,41.3,242,False,True,168,7
9251,female,22,170,70,27,107,40.5,162,True,False,135,7
9252,female,29,165,64,5,76,39.2,14,True,False,20,0
9253,female,52,156,58,16,84,40.5,68,True,False,64,5
9254,female,55,160,58,21,104,40.9,135,True,False,105,7
9255,female,23,148,52,25,108,41.1,159,True,False,125,7
9256,male,45,187,85,18,91,40.4,82,False,True,90,5
9257,male,44,195,90,6,82,38.9,20,False,True,24,5
9258,female,25,166,64,23,98,40.5,119,True,False,115,5
9259,male,51,189,95,30,112,41.0,247,False,True,180,7
9260,female,30,184,80,16,98,40.2,80,True,False,80,5
9261,female,44,177,76,28,109,41.3,182,True,False,140,7
9262,female,41,161,55,3,87,38.7,13,True,False,12,5
9263,male,22,179,73,10,84,39.9,21,False,True,40,5
9264,female,27,164,56,17,101,40.1,96,True,False,85,7
9265,male,35,190,92,20,94,40.8,94,False,True,100,5
9266,female,59,181,78,29,103,41.0,177,True,False,145,7
9267,female,61,167,63,10,93,39.9,53,True,False,50,5
9268,female,29,185,75,30,109,41.2,188,True,False,150,7
9269,female,32,174,68,29,114,40.8,201,True,False,174,7
9270,male,66,176,82,27,110,40.8,226,False,True,162,7
9271,female,50,175,74,11,88,40.0,48,True,False,44,5
9272,female,78,193,96,17,92,40.3,85,True,False,85,5
9273,male,66,171,79,11,90,40.0,58,False,True,55,5
9274,male,46,189,88,7,87,39.2,28,False,True,28,5
9275,female,24,167,62,18,108,40.5,112,True,False,90,7
9276,male,20,194,91,21,97,40.8,92,False,True,105,5
9277,male,60,178,83,25,104,41.1,180,False,True,125,7
9278,female,28,175,70,11,97,39.9,55,True,False,55,5
9279,female,26,167,63,24,99,40.9,127,True,False,120,5
9280,female,23,161,59,20,106,40.4,121,True,False,100,7
9281,male,45,180,81,19,90,40.5,82,False,True,95,5
9282,male,78,197,103,9,89,39.7,56,False,True,36,5
9283,male,29,161,64,5,92,39.3,17,False,True,25,5
9284,female,28,176,69,3,79,38.9,9,True,False,12,0
9285,male,21,192,94,10,90,39.6,34,False,True,50,5
9286,female,25,167,60,4,92,39.0,18,True,False,20,5
9287,male,26,171,67,18,93,40.7,64,False,True,90,5
9288,male,58,194,90,16,97,40.3,99,False,True,80,5
9289,female,35,150,50,25,104,41.0,154,True,False,125,7
9290,male,40,175,73,20,97,40.5,99,False,True,100,5
9291,female,46,155,57,26,112,40.9,185,True,False,156,7
9292,female,43,174,73,10,90,39.9,45,True,False,50,5
9293,male,68,195,98,27,113,40.9,250,False,True,162,7
9294,female,77,164,68,17,95,40.2,97,True,False,85,5
9295,female,20,171,71,3,79,38.5,9,True,False,12,0
9296,male,47,196,105,26,102,40.6,175,False,True,130,7
9297,female,22,154,52,12,94,39.7,58,True,False,60,5
9298,male,22,160,64,21,102,40.5,98,False,True,105,7
9299,male,44,175,74,1,74,37.9,2,False,True,4,0
9300,male,66,192,86,1,83,37.7,4,False,True,4,5
9301,female,26,156,64,28,105,40.9,166,True,False,140,7
9302,female,68,172,74,8,93,39.7,42,True,False,40,5
9303,male,30,175,74,20,97,40.5,90,False,True,100,5
9304,male,54,194,95,24,96,40.7,143,False,True,120,5
9305,male,31,187,93,13,94,40.2,59,False,True,65,5
9306,male,45,202,106,16,95,40.4,90,False,True,80,5
9307,female,48,176,74,18,94,40.4,90,True,False,90,5
9308,male,30,207,108,13,84,40.1,43,False,True,52,5
9309,female,56,180,76,4,71,38.8,11,True,False,16,0
9310,female,28,157,57,25,110,41.0,165,True,False,150,7
9311,female,44,149,56,9,90,39.4,43,True,False,45,5
9312,male,46,191,87,5,89,38.7,22,False,True,20,5
9313,female,24,166,64,2,84,38.4,7,True,False,8,5
9314,female,26,173,73,1,69,37.9,2,True,False,0,0
9315,male,43,192,98,22,100,40.5,134,False,True,110,7
9316,male,26,190,88,14,95,39.7,60,False,True,70,5
9317,female,71,164,68,24,100,40.8,147,True,False,120,7
9318,female,60,151,46,28,103,41.2,184,True,False,140,7
9319,male,26,194,96,12,90,40.2,45,False,True,60,5
9320,male,52,190,93,26,105,40.5,187,False,True,130,7
9321,male,31,201,97,19,101,40.4,107,False,True,95,7
9322,female,61,156,61,19,101,40.5,117,True,False,95,7
9323,female,22,183,77,27,106,41.2,156,True,False,135,7
9324,female,35,171,70,6,96,39.4,30,True,False,30,5
9325,female,69,178,78,12,91,40.1,60,True,False,60,5
9326,male,25,179,83,4,84,38.9,10,False,True,16,5
9327,male,24,180,79,26,102,40.8,132,False,True,130,7
9328,female,20,163,66,23,100,40.9,121,True,False,115,7
9329,female,54,169,65,11,88,39.8,51,True,False,44,5
9330,male,28,184,79,16,93,40.1,63,False,True,80,5
9331,female,48,173,66,4,93,39.0,20,True,False,20,5
9332,female,31,186,75,20,101,40.6,109,True,False,100,7
9333,male,71,193,100,29,104,41.5,235,False,True,145,7
9334,male,28,178,77,22,99,40.4,105,False,True,110,5
9335,female,78,161,65,13,93,39.7,72,True,False,65,5
9336,male,40,174,72,6,80,39.5,14,False,True,24,5
9337,female,42,160,61,20,103,40.6,121,True,False,100,7
9338,female,77,163,65,11,90,39.8,57,True,False,55,5
9339,male,61,185,81,4,81,38.9,15,False,True,16,5
9340,male,42,186,84,18,91,40.1,79,False,True,90,5
9341,male,22,198,95,23,109,40.5,147,False,True,115,7
9342,female,34,159,57,5,89,39.2,22,True,False,20,5
9343,female,61,175,78,12,91,39.8,58,True,False,60,5
9344,male,52,200,97,30,116,41.3,268,False,True,180,7
9345,female,43,163,61,20,105,40.6,125,True,False,100,7
9346,male,37,194,99,12,87,40.0,46,False,True,48,5
9347,male,59,192,92,13,95,40.1,78,False,True,65,5
9348,female,45,166,63,28,121,41.1,224,True,False,168,10
9349,female,23,171,63,24,104,40.8,139,True,False,120,7
9350,female,20,156,51,2,85,37.9,8,True,False,8,5
9351,male,28,186,88,13,100,40.1,67,False,True,65,7
9352,female,27,182,82,19,100,40.3,98,True,False,95,7
9353,male,34,181,88,24,93,40.6,105,False,True,120,5
9354,female,58,157,62,22,102,40.7,136,True,False,110,7
9355,female,25,158,55,3,76,38.4,9,True,False,12,0
9356,male,49,196,100,22,99,40.6,138,False,True,110,5
9357,female,65,178,82,2,79,38.1,7,True,False,8,0
9358,male,65,166,65,2,85,38.0,8,False,True,8,5
9359,female,78,156,59,4,77,38.8,16,True,False,16,0
9360,female,29,178,78,24,94,40.4,111,True,False,120,5
9361,male,24,199,106,8,96,39.7,38,False,True,40,5
9362,male,51,190,94,8,86,39.0,34,False,True,32,5
9363,male,26,187,89,21,106,40.5,126,False,True,105,7
9364,female,34,172,68,8,79,39.7,26,True,False,32,0
9365,female,59,156,60,26,102,40.8,162,True,False,130,7
9366,female,27,166,58,20,93,40.5,95,True,False,100,5
9367,male,65,176,85,8,100,39.8,55,False,True,40,7
9368,female,21,173,71,2,82,38.5,7,True,False,8,5
9369,male,38,174,77,7,83,39.5,20,False,True,28,5
9370,female,66,153,55,13,90,40.0,67,True,False,65,5
9371,male,54,183,91,18,109,40.6,141,False,True,90,7
9372,male,54,193,93,10,81,39.9,37,False,True,40,5
9373,female,27,153,55,15,93,39.9,72,True,False,75,5
9374,female,78,158,55,13,104,39.6,89,True,False,65,7
9375,male,71,184,92,7,87,39.5,38,False,True,28,5
9376,female,58,177,72,25,113,40.7,181,True,False,150,7
9377,female,24,170,64,2,79,38.1,6,True,False,8,0
9378,female,24,150,53,4,87,38.8,16,True,False,16,5
9379,female,27,149,50,19,98,40.4,102,True,False,95,5
9380,male,53,173,78,13,96,39.9,72,False,True,65,5
9381,male,37,198,93,15,91,40.1,65,False,True,75,5
9382,male,69,200,98,17,96,39.9,115,False,True,85,5
9383,male,63,184,85,28,110,40.9,232,False,True,168,7
9384,male,50,190,100,27,104,40.8,191,False,True,135,7
9385,female,59,145,50,11,95,40.1,62,True,False,55,5
9386,male,55,200,100,23,109,40.6,186,False,True,115,7
9387,male,42,200,105,15,94,40.5,79,False,True,75,5
9388,female,26,166,60,20,103,40.6,115,True,False,100,7
9389,male,33,187,93,2,85,38.0,6,False,True,8,5
9390,female,59,145,49,14,97,39.8,82,True,False,70,5
9391,male,32,191,95,3,79,38.5,7,False,True,12,0
9392,male,43,185,85,19,94,40.3,93,False,True,95,5
9393,male,26,185,87,12,90,40.0,42,False,True,60,5
9394,female,59,181,77,19,94,40.5,98,True,False,95,5
9395,female,38,167,65,23,97,40.6,121,True,False,115,5
9396,male,28,191,91,28,120,40.9,231,False,True,168,7
9397,female,58,174,69,28,117,40.8,216,True,False,168,7
9398,female,77,154,61,8,88,39.4,40,True,False,32,5
9399,male,76,184,87,10,93,39.8,64,False,True,50,5
9400,female,37,156,62,12,87,39.9,51,True,False,48,5
9401,male,70,182,85,19,101,40.3,138,False,True,95,7
9402,male,27,198,105,21,110,40.7,147,False,True,126,7
9403,male,22,191,94,25,118,40.8,193,False,True,150,7
9404,female,23,184,75,12,93,39.6,53,True,False,60,5
9405,male,36,181,87,19,105,40.4,119,False,True,95,7
9406,female,28,173,71,12,94,39.9,56,True,False,60,5
9407,male,28,176,77,25,96,40.9,108,False,True,125,5
9408,male,50,169,75,20,106,40.7,137,False,True,100,7
9409,female,27,193,87,12,97,39.9,57,True,False,60,5
9410,female,52,168,65,1,85,37.9,4,True,False,4,5
9411,female,22,140,45,7,86,39.1,29,True,False,28,5
9412,male,20,181,87,30,110,40.9,188,False,True,180,7
9413,female,23,176,66,10,95,39.8,48,True,False,50,5
9414,male,26,182,84,5,81,39.1,11,False,True,20,5
9415,male,62,184,85,11,97,39.9,69,False,True,55,5
9416,male,70,191,97,15,100,40.1,111,False,True,75,7
9417,male,23,170,69,23,112,40.9,145,False,True,138,7
9418,female,59,186,85,16,89,40.4,72,True,False,64,5
9419,male,53,197,104,28,106,40.6,213,False,True,140,7
9420,female,65,162,65,12,98,39.8,70,True,False,60,5
9421,female,70,174,76,6,88,38.7,28,True,False,24,5
9422,female,48,147,54,14,101,40.1,84,True,False,70,7
9423,male,63,211,113,26,109,40.7,227,False,True,130,7
9424,male,50,191,89,22,90,40.3,104,False,True,110,5
9425,female,38,166,63,2,85,38.3,8,True,False,8,5
9426,female,35,170,70,22,104,40.7,130,True,False,110,7
9427,male,50,189,94,26,107,40.5,193,False,True,130,7
9428,female,25,164,56,20,93,40.4,95,True,False,100,5
9429,male,25,191,95,28,105,40.8,166,False,True,140,7
9430,male,49,176,73,4,89,38.8,17,False,True,16,5
9431,male,35,192,103,14,91,40.2,63,False,True,70,5
9432,female,23,176,72,23,107,40.8,138,True,False,115,7
9433,male,32,180,87,11,90,39.9,42,False,True,55,5
9434,female,62,161,59,17,88,40.3,82,True,False,68,5
9435,male,57,177,83,8,91,39.6,41,False,True,40,5
9436,female,64,152,52,2,92,38.1,11,True,False,10,5
9437,female,58,147,49,27,106,40.8,184,True,False,135,7
9438,female,37,168,66,19,94,40.6,93,True,False,95,5
9439,female,63,176,73,20,96,40.9,110,True,False,100,5
9440,male,70,174,78,22,100,40.6,153,False,True,110,7
9441,female,23,165,66,13,95,40.1,62,True,False,65,5
9442,female,52,161,64,11,99,40.1,63,True,False,55,5
9443,male,68,167,71,23,100,40.7,155,False,True,115,7
9444,female,24,164,61,29,109,40.8,184,True,False,145,7
9445,female,57,161,65,9,88,39.6,42,True,False,36,5
9446,male,37,196,91,28,110,41.0,201,False,True,168,7
9447,male,64,180,82,12,96,40.4,74,False,True,60,5
9448,male,47,185,83,18,103,40.6,116,False,True,90,7
9449,male,74,184,88,16,97,40.0,111,False,True,80,5
9450,female,26,158,54,22,93,40.7,105,True,False,110,5
9451,female,20,153,52,14,92,40.1,64,True,False,70,5
9452,male,47,185,91,9,88,39.4,39,False,True,36,5
9453,male,54,181,86,12,104,39.7,84,False,True,60,7
9454,female,47,148,55,3,79,39.0,11,True,False,12,0
9455,female,27,180,80,28,112,40.8,181,True,False,168,7
9456,male,31,180,83,23,91,41.0,88,False,True,115,5
9457,female,45,180,78,12,99,39.8,65,True,False,60,5
9458,male,20,183,87,23,106,40.6,130,False,True,115,7
9459,male,41,194,100,19,102,40.4,121,False,True,95,7
9460,male,50,187,91,25,94,40.7,135,False,True,125,5
9461,female,33,176,72,13,91,40.4,58,True,False,65,5
9462,male,42,177,79,2,84,38.4,6,False,True,8,5
9463,female,24,152,52,10,83,40.1,37,True,False,40,5
9464,male,38,185,86,13,91,40.3,55,False,True,65,5
9465,female,50,158,59,24,101,40.7,144,True,False,120,7
9466,male,43,175,79,7,96,39.7,36,False,True,35,5
9467,female,72,186,89,24,100,40.9,141,True,False,120,7
9468,male,36,173,75,16,94,40.4,70,False,True,80,5
9469,female,37,170,73,7,88,39.5,29,True,False,28,5
9470,female,28,164,68,20,103,40.3,114,True,False,100,7
9471,female,49,184,77,3,79,39.0,10,True,False,12,0
9472,female,59,140,47,24,99,40.6,146,True,False,120,5
9473,female,56,174,69,9,91,39.7,44,True,False,45,5
9474,male,30,177,80,25,117,40.7,191,False,True,150,7
9475,male,38,182,83,5,83,39.1,15,False,True,20,5
9476,female,32,173,68,10,87,39.9,41,True,False,40,5
9477,female,25,158,54,24,100,40.3,132,True,False,120,7
9478,male,56,179,87,5,95,39.1,29,False,True,25,5
9479,female,53,157,56,21,98,40.2,121,True,False,105,5
9480,female,79,163,61,7,93,39.7,39,True,False,35,5
9481,female,72,168,64,9,86,39.7,42,True,False,36,5
9482,male,22,198,91,23,102,40.8,120,False,True,115,7
9483,male,31,190,90,23,112,40.6,165,False,True,138,7
9484,female,33,166,63,27,108,40.7,172,True,False,135,7
9485,female,60,161,63,3,89,38.3,14,True,False,12,5
9486,female,68,149,52,22,86,40.3,106,True,False,88,5
9487,male,24,186,83,10,92,39.6,37,False,True,50,5
9488,male,45,158,61,20,97,40.7,99,False,True,100,5
9489,male,54,195,96,12,90,39.9,61,False,True,60,5
9490,female,62,153,59,23,104,41.0,150,True,False,115,7
9491,male,52,187,95,10,89,39.8,48,False,True,40,5
9492,female,28,164,61,14,107,39.9,87,True,False,70,7
9493,female,26,162,55,21,103,40.6,123,True,False,105,7
9494,male,62,189,99,5,87,38.8,25,False,True,20,5
9495,male,58,181,84,11,78,39.9,35,False,True,44,0
9496,male,29,189,85,22,102,40.5,120,False,True,110,7
9497,male,61,178,86,12,92,39.9,66,False,True,60,5
9498,male,57,169,72,8,84,39.7,30,False,True,32,5
9499,male,60,178,78,4,86,39.4,18,False,True,16,5
9500,female,43,173,67,11,95,39.7,56,True,False,55,5
9501,male,23,193,88,1,84,37.7,3,False,True,4,5
9502,male,73,182,92,3,88,39.0,17,False,True,12,5
9503,male,20,188,88,11,101,40.1,54,False,True,55,7
9504,male,38,202,108,19,100,40.4,115,False,True,95,7
9505,female,53,179,76,30,114,40.7,216,True,False,180,7
9506,female,71,176,72,6,92,39.3,31,True,False,30,5
9507,male,21,187,83,3,87,38.6,8,False,True,12,5
9508,female,22,159,58,9,87,39.4,36,True,False,36,5
9509,female,46,171,60,14,93,40.2,71,True,False,70,5
9510,female,27,155,55,3,80,38.3,10,True,False,12,5
9511,female,57,159,61,24,99,40.6,141,True,False,120,5
9512,female,35,165,62,25,108,40.9,161,True,False,125,7
9513,female,73,168,67,18,97,40.3,106,True,False,90,5
9514,male,38,168,70,27,108,40.7,174,False,True,135,7
9515,male,23,178,75,12,95,39.8,47,False,True,60,5
9516,female,51,171,70,1,81,37.8,4,True,False,4,5
9517,male,20,178,80,9,84,39.4,20,False,True,36,5
9518,female,31,175,66,1,79,37.4,3,True,False,4,0
9519,male,31,179,84,5,86,38.9,16,False,True,20,5
9520,female,21,169,63,11,91,40.0,48,True,False,55,5
9521,male,34,189,80,28,117,41.0,220,False,True,168,7
9522,male,67,188,98,15,89,40.2,84,False,True,60,5
9523,female,23,148,47,8,87,39.5,33,True,False,32,5
9524,male,23,181,77,15,88,40.0,43,False,True,60,5
9525,male,43,186,93,13,97,39.9,72,False,True,65,5
9526,male,49,169,78,10,96,39.7,54,False,True,50,5
9527,male,23,184,82,17,87,40.4,48,False,True,68,5
9528,male,25,188,88,26,110,41.1,170,False,True,156,7
9529,female,53,159,64,11,95,39.9,59,True,False,55,5
9530,female,68,169,70,28,101,41.3,173,True,False,140,7
9531,female,71,180,76,13,89,40.3,63,True,False,52,5
9532,female,26,170,66,20,102,40.5,112,True,False,100,7
9533,female,47,149,54,6,87,39.5,27,True,False,24,5
9534,female,32,173,63,2,84,38.3,8,True,False,8,5
9535,female,21,158,58,4,69,38.7,8,True,False,0,0
9536,female,34,170,65,24,108,40.9,153,True,False,120,7
9537,female,62,178,77,16,91,40.7,78,True,False,80,5
9538,female,23,169,68,25,114,40.9,170,True,False,150,7
9539,male,44,187,85,2,80,38.0,6,False,True,8,5
9540,female,63,173,71,29,108,40.9,197,True,False,145,7
9541,male,57,199,105,15,90,40.1,81,False,True,75,5
9542,male,21,188,89,11,86,39.8,30,False,True,44,5
9543,female,34,160,63,29,119,41.3,220,True,False,174,7
9544,female,26,166,58,28,109,40.8,180,True,False,140,7
9545,female,28,148,48,6,91,39.4,28,True,False,30,5
9546,male,56,201,105,11,94,39.7,66,False,True,55,5
9547,female,78,168,71,12,96,39.7,69,True,False,60,5
9548,male,47,196,100,4,83,38.7,15,False,True,16,5
9549,male,72,185,90,4,85,38.9,20,False,True,16,5
9550,male,29,179,77,16,106,40.3,94,False,True,80,7
9551,female,34,165,61,17,98,40.2,91,True,False,85,5
9552,male,34,194,91,21,98,40.3,109,False,True,105,5
9553,male,65,204,103,14,93,40.1,87,False,True,70,5
9554,female,73,171,69,15,97,40.3,88,True,False,75,5
9555,male,53,183,81,20,107,40.7,145,False,True,100,7
9556,female,45,171,70,21,101,40.7,121,True,False,105,7
9557,male,43,187,88,8,95,40.0,41,False,True,40,5
9558,male,38,188,89,15,101,40.1,87,False,True,75,7
9559,male,21,193,89,14,96,39.7,59,False,True,70,5
9560,female,39,174,69,23,93,41.1,111,True,False,115,5
9561,female,29,159,60,20,106,40.5,123,True,False,100,7
9562,male,27,186,93,25,114,40.9,183,False,True,150,7
9563,female,39,162,55,2,82,38.1,8,True,False,8,5
9564,female,20,170,67,4,91,39.0,17,True,False,20,5
9565,female,28,165,65,10,91,39.7,45,True,False,50,5
9566,male,40,196,93,22,98,40.6,122,False,True,110,5
9567,female,27,186,82,29,109,40.7,178,True,False,145,7
9568,female,39,152,57,22,102,40.5,131,True,False,110,7
9569,male,27,184,84,11,91,39.7,40,False,True,55,5
9570,male,25,185,80,18,108,40.2,109,False,True,90,7
9571,female,40,160,59,21,108,40.6,138,True,False,105,7
9572,female,32,162,55,29,112,41.1,200,True,False,174,7
9573,male,37,180,80,17,102,40.4,97,False,True,85,7
9574,female,74,156,60,10,88,39.6,50,True,False,40,5
9575,female,66,168,71,10,88,39.6,47,True,False,40,5
9576,male,32,181,76,15,99,40.6,74,False,True,75,5
9577,female,25,172,70,2,84,38.5,7,True,False,8,5
9578,female,20,153,54,10,90,39.6,44,True,False,50,5
9579,male,57,175,76,28,109,40.6,214,False,True,140,7
9580,male,49,180,82,13,88,39.6,55,False,True,52,5
9581,male,42,186,84,7,87,39.7,27,False,True,28,5
9582,female,53,148,51,27,106,40.9,181,True,False,135,7
9583,male,25,183,78,3,83,38.9,7,False,True,12,5
9584,male,21,178,79,11,86,39.7,28,False,True,44,5
9585,male,28,198,98,26,113,40.6,191,False,True,156,7
9586,female,29,162,65,11,94,39.8,53,True,False,55,5
9587,female,39,171,65,3,81,38.6,11,True,False,12,5
9588,male,61,187,89,11,88,40.0,55,False,True,44,5
9589,male,28,177,86,26,113,40.9,184,False,True,156,7
9590,female,47,184,81,17,102,40.1,98,True,False,85,7
9591,female,55,151,58,2,79,38.0,7,True,False,8,0
9592,male,47,179,81,17,101,40.0,103,False,True,85,7
9593,female,40,152,52,22,99,40.8,125,True,False,110,5
9594,female,64,151,56,20,97,40.4,117,True,False,100,5
9595,male,60,187,83,7,91,39.4,37,False,True,35,5
9596,female,21,170,64,26,106,40.7,155,True,False,130,7
9597,female,20,164,66,16,96,40.5,77,True,False,80,5
9598,male,62,180,87,1,80,37.8,4,False,True,4,5
9599,female,35,168,69,24,104,40.4,142,True,False,120,7
9600,female,32,170,66,17,97,40.5,88,True,False,85,5
9601,female,24,147,50,24,106,40.5,149,True,False,120,7
9602,male,25,180,77,29,111,40.8,187,False,True,174,7
9603,female,50,177,70,22,106,40.9,140,True,False,110,7
9604,female,65,159,64,25,98,40.7,147,True,False,125,5
9605,male,21,189,90,21,101,40.8,105,False,True,105,7
9606,female,46,168,68,19,102,40.7,112,True,False,95,7
9607,male,26,176,78,25,107,40.3,148,False,True,125,7
9608,female,78,170,67,9,94,40.0,51,True,False,45,5
9609,male,52,183,86,8,81,39.6,27,False,True,32,5
9610,female,24,173,68,20,99,40.2,104,True,False,100,5
9611,female,55,149,52,14,92,40.1,73,True,False,70,5
9612,female,36,166,68,26,102,40.4,149,True,False,130,7
9613,male,54,181,82,30,110,40.7,234,False,True,180,7
9614,female,37,148,51,29,108,40.6,192,True,False,145,7
9615,male,50,183,87,10,88,39.6,44,False,True,40,5
9616,female,41,173,71,25,109,40.7,163,True,False,125,7
9617,male,46,189,98,14,100,40.3,87,False,True,70,7
9618,female,53,158,61,24,106,40.7,157,True,False,120,7
9619,female,22,165,58,25,99,40.7,132,True,False,125,5
9620,female,27,182,71,7,89,39.6,29,True,False,28,5
9621,male,69,184,87,18,91,40.0,104,False,True,90,5
9622,female,26,155,53,19,102,40.2,109,True,False,95,7
9623,male,59,182,84,11,97,39.9,67,False,True,55,5
9624,female,21,156,58,15,96,40.6,74,True,False,75,5
9625,male,56,191,96,6,96,39.3,36,False,True,30,5
9626,male,23,172,78,20,97,40.3,85,False,True,100,5
9627,male,47,185,86,22,98,40.6,126,False,True,110,5
9628,female,35,169,67,13,96,40.1,66,True,False,65,5
9629,female,60,152,52,27,115,40.7,210,True,False,162,7
9630,female,23,171,67,11,94,40.2,51,True,False,55,5
9631,male,60,191,95,2,72,38.1,5,False,True,8,0
9632,male,29,175,77,27,106,40.9,159,False,True,135,7
9633,female,71,174,73,5,82,39.2,21,True,False,20,5
9634,female,37,178,74,20,103,40.4,115,True,False,100,7
9635,male,48,195,95,15,93,40.2,78,False,True,75,5
9636,male,20,178,79,8,88,39.4,22,False,True,32,5
9637,male,46,180,78,25,99,40.7,142,False,True,125,5
